file_name,label,location,seq_id,datetime,split
A06/101EK113/06020450.JPG,black_agouti,A06,39bbf420-7160-11ec-9f96-5cf3706028c2,2020-06-02 08:09:32+00:00,train
N27/102EK113/06070644.JPG,black_agouti,N27,396ad9d1-7160-11ec-ac6a-5cf3706028c2,2020-06-07 08:12:12+00:00,train
N27/102EK113/06160681.JPG,black_agouti,N27,396ad9db-7160-11ec-8aee-5cf3706028c2,2020-06-16 06:49:20+00:00,val
A06/101EK113/06020502.JPG,black_agouti,A06,39bbf428-7160-11ec-a7bd-5cf3706028c2,2020-06-02 08:14:20+00:00,val
N27/102EK113/04290184.JPG,black_agouti,N27,396a8b93-7160-11ec-bdd7-5cf3706028c2,2020-04-29 09:09:55+00:00,val
A06/101EK113/05160041.JPG,black_agouti,A06,39bba5fe-7160-11ec-b1dc-5cf3706028c2,2020-05-16 09:02:07+00:00,train
N27/100EK113/01190277.JPG,black_agouti,N27,396979e9-7160-11ec-bddd-5cf3706028c2,2020-01-19 16:31:30+00:00,test
N27/101EK113/04100967.JPG,black_agouti,N27,396a6482-7160-11ec-8c3b-5cf3706028c2,2020-04-10 10:23:56+00:00,train
A06/102EK113/07180711.JPG,black_agouti,A06,39bc9087-7160-11ec-ac4b-5cf3706028c2,2020-07-18 09:38:40+00:00,train
A06/101EK113/05210070.JPG,black_agouti,A06,39bba606-7160-11ec-a7a6-5cf3706028c2,2020-05-21 07:19:15+00:00,train
A06/100EK113/03250578.JPG,black_agouti,A06,39bb57a9-7160-11ec-95ab-5cf3706028c2,2020-03-25 10:35:32+00:00,train
N27/101EK113/03270872.JPG,black_agouti,N27,396a3d7e-7160-11ec-b20d-5cf3706028c2,2020-03-27 17:42:12+00:00,train
A06/100EK113/03040373.JPG,black_agouti,A06,39bb3096-7160-11ec-b473-5cf3706028c2,2020-03-04 06:29:38+00:00,train
N27/102EK113/06290844.JPG,black_agouti,N27,396b00ed-7160-11ec-af80-5cf3706028c2,2020-06-29 06:21:34+00:00,train
A06/101EK113/06020389.JPG,black_agouti,A06,39bbf41c-7160-11ec-a055-5cf3706028c2,2020-06-02 08:05:01+00:00,train
N27/101EK113/02200152.JPG,black_agouti,N27,3969ef2a-7160-11ec-abb6-5cf3706028c2,2020-02-20 18:18:13+00:00,train
N27/102EK113/06280824.JPG,black_agouti,N27,396b00ea-7160-11ec-a8e9-5cf3706028c2,2020-06-28 17:50:30+00:00,train
N27/100EK113/02120990.JPG,black_agouti,N27,3969c824-7160-11ec-a80b-5cf3706028c2,2020-02-12 17:32:59+00:00,test
N27/102EK113/05120358.JPG,black_agouti,N27,396a8bc0-7160-11ec-8abb-5cf3706028c2,2020-05-12 10:52:06+00:00,train
N27/101EK113/02140045.JPG,black_agouti,N27,3969c82d-7160-11ec-94fc-5cf3706028c2,2020-02-14 08:49:57+00:00,train
N27/100EK113/02100969.JPG,black_agouti,N27,3969c81f-7160-11ec-b8d5-5cf3706028c2,2020-02-10 07:21:01+00:00,train
N27/103EK113/07190025.JPG,black_agouti,N27,396b280f-7160-11ec-bf2e-5cf3706028c2,2020-07-19 18:13:52+00:00,train
N27/100EK113/01290574.JPG,black_agouti,N27,3969a0f8-7160-11ec-b4de-5cf3706028c2,2020-01-29 09:56:51+00:00,train
N27/100EK113/01250434.JPG,black_agouti,N27,39697a02-7160-11ec-a555-5cf3706028c2,2020-01-25 16:58:52+00:00,train
N27/101EK113/03290894.JPG,black_agouti,N27,396a3d83-7160-11ec-bdd1-5cf3706028c2,2020-03-29 18:24:57+00:00,test
N27/102EK113/05010211.JPG,black_agouti,N27,396a8b9b-7160-11ec-aabe-5cf3706028c2,2020-05-01 06:20:45+00:00,val
N27/100EK113/02050664.JPG,black_agouti,N27,3969a108-7160-11ec-9508-5cf3706028c2,2020-02-05 18:06:16+00:00,train
N27/101EK113/03170773.JPG,black_agouti,N27,396a3d67-7160-11ec-a474-5cf3706028c2,2020-03-17 06:42:21+00:00,val
N27/100EK113/01250397.JPG,black_agouti,N27,396979fd-7160-11ec-8362-5cf3706028c2,2020-01-25 15:11:49+00:00,train
N27/101EK113/03110750.JPG,black_agouti,N27,396a3d61-7160-11ec-b92e-5cf3706028c2,2020-03-11 17:41:21+00:00,val
N27/102EK113/06280815.JPG,black_agouti,N27,396b00e8-7160-11ec-96fa-5cf3706028c2,2020-06-28 17:44:57+00:00,test
N27/103EK113/07200045.JPG,black_agouti,N27,396b2813-7160-11ec-a935-5cf3706028c2,2020-07-20 17:31:37+00:00,test
N27/102EK113/05220491.JPG,black_agouti,N27,396ab2c0-7160-11ec-bf62-5cf3706028c2,2020-05-22 16:25:28+00:00,train
N27/101EK113/02290399.JPG,black_agouti,N27,396a1643-7160-11ec-8efd-5cf3706028c2,2020-02-29 08:47:08+00:00,train
N27/103EK113/07190021.JPG,black_agouti,N27,396b280d-7160-11ec-9d66-5cf3706028c2,2020-07-19 08:57:40+00:00,train
N27/101EK113/02280374.JPG,black_agouti,N27,396a163d-7160-11ec-91b0-5cf3706028c2,2020-02-28 10:49:00+00:00,train
N27/102EK113/06180711.JPG,black_agouti,N27,396ad9de-7160-11ec-991c-5cf3706028c2,2020-06-18 06:21:29+00:00,test
N27/102EK113/07050901.JPG,black_agouti,N27,396b27ef-7160-11ec-9fa8-5cf3706028c2,2020-07-05 18:26:23+00:00,train
N27/101EK113/03030487.JPG,black_agouti,N27,396a1652-7160-11ec-83f4-5cf3706028c2,2020-03-03 07:23:31+00:00,train
N27/100EK113/02070817.JPG,black_agouti,N27,3969a118-7160-11ec-9f09-5cf3706028c2,2020-02-07 17:53:37+00:00,val
N27/100EK113/02080840.JPG,black_agouti,N27,3969a11c-7160-11ec-b914-5cf3706028c2,2020-02-08 18:27:58+00:00,train
N27/100EK113/01240345.JPG,black_agouti,N27,396979f6-7160-11ec-a7e4-5cf3706028c2,2020-01-24 17:44:17+00:00,train
A06/100EK113/03130447.JPG,black_agouti,A06,39bb30a4-7160-11ec-9316-5cf3706028c2,2020-03-13 06:51:40+00:00,train
A06/102EK113/07010346.JPG,black_agouti,A06,39bc6968-7160-11ec-a0db-5cf3706028c2,2020-07-01 13:10:43+00:00,train
N27/100EK113/01170218.JPG,black_agouti,N27,396979dc-7160-11ec-bcf3-5cf3706028c2,2020-01-17 08:44:28+00:00,train
N27/100EK113/02080835.JPG,black_agouti,N27,3969a11b-7160-11ec-a825-5cf3706028c2,2020-02-08 16:48:32+00:00,test
N27/101EK113/02250306.JPG,black_agouti,N27,3969ef41-7160-11ec-8fc5-5cf3706028c2,2020-02-25 17:51:50+00:00,train
A06/101EK113/06160770.JPG,black_agouti,A06,39bc1b36-7160-11ec-a1ac-5cf3706028c2,2020-06-16 07:27:38+00:00,val
N27/100EK113/01140187.JPG,black_agouti,N27,396952d3-7160-11ec-84bb-5cf3706028c2,2020-01-14 07:50:22+00:00,train
N27/100EK113/01150200.JPG,black_agouti,N27,396952d5-7160-11ec-85e7-5cf3706028c2,2020-01-15 05:59:34+00:00,val
N27/101EK113/03100733.JPG,black_agouti,N27,396a3d5e-7160-11ec-9846-5cf3706028c2,2020-03-10 09:58:55+00:00,test
A06/100EK113/05060879.JPG,black_agouti,A06,39bba5df-7160-11ec-a193-5cf3706028c2,2020-05-06 12:15:44+00:00,train
N27/102EK113/06150676.JPG,black_agouti,N27,396ad9da-7160-11ec-9e18-5cf3706028c2,2020-06-15 18:05:37+00:00,train
N27/100EK113/01180250.JPG,black_agouti,N27,396979e4-7160-11ec-bb43-5cf3706028c2,2020-01-18 08:53:20+00:00,train
N27/100EK113/02050662.JPG,black_agouti,N27,3969a107-7160-11ec-9c2d-5cf3706028c2,2020-02-05 18:05:45+00:00,train
A06/102EK113/07010355.JPG,black_agouti,A06,39bc6969-7160-11ec-a2cf-5cf3706028c2,2020-07-01 13:15:30+00:00,test
N27/100EK113/01190273.JPG,black_agouti,N27,396979e8-7160-11ec-bc19-5cf3706028c2,2020-01-19 06:20:14+00:00,test
A06/102EK113/07200761.JPG,black_agouti,A06,39bc908f-7160-11ec-abc5-5cf3706028c2,2020-07-20 07:06:45+00:00,train
N27/102EK113/05180412.JPG,black_agouti,N27,396ab2b1-7160-11ec-8687-5cf3706028c2,2020-05-18 06:06:51+00:00,train
N27/101EK113/03040530.JPG,black_agouti,N27,396a165c-7160-11ec-87fe-5cf3706028c2,2020-03-04 17:51:10+00:00,val
N27/102EK113/05050276.JPG,black_agouti,N27,396a8bab-7160-11ec-a192-5cf3706028c2,2020-05-05 07:05:39+00:00,train
N27/101EK113/02240293.JPG,black_agouti,N27,3969ef3f-7160-11ec-aded-5cf3706028c2,2020-02-24 18:17:20+00:00,train
A06/102EK113/07050455.JPG,black_agouti,A06,39bc697a-7160-11ec-b268-5cf3706028c2,2020-07-05 15:36:17+00:00,train
N27/100EK113/01140195.JPG,black_agouti,N27,396952d4-7160-11ec-8522-5cf3706028c2,2020-01-14 17:39:08+00:00,train
N27/101EK113/03170784.JPG,black_agouti,N27,396a3d6b-7160-11ec-8b52-5cf3706028c2,2020-03-17 15:52:00+00:00,train
A06/101EK113/06020359.JPG,black_agouti,A06,39bbf418-7160-11ec-8fed-5cf3706028c2,2020-06-02 08:03:13+00:00,test
A06/102EK113/07080534.JPG,black_agouti,A06,39bc698b-7160-11ec-b811-5cf3706028c2,2020-07-08 10:45:44+00:00,train
N27/102EK113/05090334.JPG,black_agouti,N27,396a8bbb-7160-11ec-b34e-5cf3706028c2,2020-05-09 18:16:11+00:00,train
N27/101EK113/02220236.JPG,black_agouti,N27,3969ef34-7160-11ec-bd2b-5cf3706028c2,2020-02-22 18:28:08+00:00,train
N27/102EK113/05220493.JPG,black_agouti,N27,396ab2c1-7160-11ec-8d3c-5cf3706028c2,2020-05-22 17:14:27+00:00,train
N27/100EK113/02050637.JPG,black_agouti,N27,3969a105-7160-11ec-8211-5cf3706028c2,2020-02-05 18:02:18+00:00,train
N27/101EK113/03120756.JPG,black_agouti,N27,396a3d62-7160-11ec-882f-5cf3706028c2,2020-03-12 14:12:23+00:00,train
A06/100EK113/03130452.JPG,black_agouti,A06,39bb30a5-7160-11ec-80ef-5cf3706028c2,2020-03-13 07:22:15+00:00,train
N27/102EK113/04140005.JPG,black_agouti,N27,396a648d-7160-11ec-a8b2-5cf3706028c2,2020-04-14 05:43:09+00:00,val
N27/100EK113/01170225.JPG,black_agouti,N27,396979de-7160-11ec-9633-5cf3706028c2,2020-01-17 09:35:40+00:00,test
A06/100EK113/03190540.JPG,black_agouti,A06,39bb30b7-7160-11ec-9d04-5cf3706028c2,2020-03-19 07:41:25+00:00,train
N27/101EK113/02150062.JPG,black_agouti,N27,3969c830-7160-11ec-be69-5cf3706028c2,2020-02-15 18:13:32+00:00,train
N27/100EK113/02090899.JPG,black_agouti,N27,3969c81a-7160-11ec-a32d-5cf3706028c2,2020-02-09 17:32:04+00:00,train
N27/101EK113/04060926.JPG,black_agouti,N27,396a6478-7160-11ec-bd8f-5cf3706028c2,2020-04-06 16:02:57+00:00,train
N27/101EK113/03020450.JPG,black_agouti,N27,396a164c-7160-11ec-9f20-5cf3706028c2,2020-03-02 07:16:43+00:00,train
A06/102EK113/07110634.JPG,black_agouti,A06,39bc699d-7160-11ec-b258-5cf3706028c2,2020-07-11 07:29:27+00:00,test
N27/102EK113/05010214.JPG,black_agouti,N27,396a8b9c-7160-11ec-a0c9-5cf3706028c2,2020-05-01 16:12:16+00:00,train
N27/101EK113/03020466.JPG,black_agouti,N27,396a164e-7160-11ec-9043-5cf3706028c2,2020-03-02 07:24:08+00:00,test
A06/101EK113/06020491.JPG,black_agouti,A06,39bbf425-7160-11ec-ac6b-5cf3706028c2,2020-06-02 08:12:59+00:00,val
N27/102EK113/04280181.JPG,black_agouti,N27,396a8b92-7160-11ec-86c2-5cf3706028c2,2020-04-28 10:03:18+00:00,train
N27/101EK113/03230826.JPG,black_agouti,N27,396a3d75-7160-11ec-84a4-5cf3706028c2,2020-03-23 08:47:59+00:00,train
A06/101EK113/06020362.JPG,black_agouti,A06,39bbf419-7160-11ec-9ed7-5cf3706028c2,2020-06-02 08:03:27+00:00,train
N27/102EK113/07100940.JPG,black_agouti,N27,396b27fb-7160-11ec-ad4f-5cf3706028c2,2020-07-10 17:27:49+00:00,test
N27/103EK113/07200050.JPG,black_agouti,N27,396b2815-7160-11ec-ae02-5cf3706028c2,2020-07-20 17:34:43+00:00,train
A06/102EK113/07080544.JPG,black_agouti,A06,39bc698c-7160-11ec-9e0a-5cf3706028c2,2020-07-08 10:46:17+00:00,train
N27/100EK113/01310583.JPG,black_agouti,N27,3969a0fa-7160-11ec-aca8-5cf3706028c2,2020-01-31 17:16:51+00:00,train
N27/102EK113/07020868.JPG,black_agouti,N27,396b00f2-7160-11ec-b9da-5cf3706028c2,2020-07-02 07:05:16+00:00,test
N27/101EK113/02210170.JPG,black_agouti,N27,3969ef2c-7160-11ec-b3f2-5cf3706028c2,2020-02-21 07:11:18+00:00,test
N27/101EK113/03220823.JPG,black_agouti,N27,396a3d74-7160-11ec-9552-5cf3706028c2,2020-03-22 08:30:04+00:00,train
N27/102EK113/06180719.JPG,black_agouti,N27,396ad9df-7160-11ec-8ca5-5cf3706028c2,2020-06-18 06:21:55+00:00,val
N27/102EK113/05160387.JPG,black_agouti,N27,396a8bc7-7160-11ec-b476-5cf3706028c2,2020-05-16 17:34:52+00:00,val
N27/101EK113/04110979.JPG,black_agouti,N27,396a6486-7160-11ec-bbe1-5cf3706028c2,2020-04-11 08:13:46+00:00,val
N27/102EK113/05150370.JPG,black_agouti,N27,396a8bc4-7160-11ec-87b6-5cf3706028c2,2020-05-15 07:56:16+00:00,val
N27/101EK113/02260336.JPG,black_agouti,N27,3969ef46-7160-11ec-96a5-5cf3706028c2,2020-02-26 17:57:34+00:00,val
A06/101EK113/06020483.JPG,black_agouti,A06,39bbf424-7160-11ec-869a-5cf3706028c2,2020-06-02 08:12:23+00:00,train
N27/100EK113/02050660.JPG,black_agouti,N27,3969a106-7160-11ec-b61c-5cf3706028c2,2020-02-05 18:05:27+00:00,test
N27/101EK113/02190103.JPG,black_agouti,N27,3969c836-7160-11ec-aa4d-5cf3706028c2,2020-02-19 11:48:51+00:00,test
A06/101EK113/06020366.JPG,black_agouti,A06,39bbf41a-7160-11ec-8d21-5cf3706028c2,2020-06-02 08:03:44+00:00,train
N27/102EK113/07070907.JPG,black_agouti,N27,396b27f1-7160-11ec-8c8e-5cf3706028c2,2020-07-07 17:10:49+00:00,train
A06/100EK113/04170778.JPG,black_agouti,A06,39bb7ecc-7160-11ec-93eb-5cf3706028c2,2020-04-17 16:50:34+00:00,train
N27/100EK113/02050704.JPG,black_agouti,N27,3969a109-7160-11ec-bf6f-5cf3706028c2,2020-02-05 18:07:43+00:00,val
A06/100EK113/04290840.JPG,black_agouti,A06,39bb7edd-7160-11ec-83bc-5cf3706028c2,2020-04-29 07:18:39+00:00,train
A06/100EK113/04290835.JPG,black_agouti,A06,39bb7edc-7160-11ec-81d8-5cf3706028c2,2020-04-29 07:09:33+00:00,train
N27/100EK113/02120987.JPG,black_agouti,N27,3969c823-7160-11ec-81ba-5cf3706028c2,2020-02-12 17:32:41+00:00,train
N27/102EK113/04300200.JPG,black_agouti,N27,396a8b97-7160-11ec-872d-5cf3706028c2,2020-04-30 15:23:17+00:00,train
A06/102EK113/07020367.JPG,black_agouti,A06,39bc696b-7160-11ec-8298-5cf3706028c2,2020-07-02 07:47:51+00:00,test
N27/100EK113/01110145.JPG,black_agouti,N27,396952ca-7160-11ec-b57a-5cf3706028c2,2020-01-11 17:42:46+00:00,train
N27/101EK113/03210818.JPG,black_agouti,N27,396a3d72-7160-11ec-8b59-5cf3706028c2,2020-03-21 10:21:14+00:00,train
N27/102EK113/05030245.JPG,black_agouti,N27,396a8ba2-7160-11ec-87c1-5cf3706028c2,2020-05-03 15:44:41+00:00,train
N27/101EK113/03050547.JPG,collared_peccary,N27,396a165f-7160-11ec-b15d-5cf3706028c2,2020-03-05 07:29:37+00:00,train
A06/101EK113/05160034.JPG,collared_peccary,A06,39bba5fd-7160-11ec-a160-5cf3706028c2,2020-05-16 08:44:22+00:00,train
A06/101EK113/05280299.JPG,collared_peccary,A06,39bbcd00-7160-11ec-a937-5cf3706028c2,2020-05-28 17:27:46+00:00,train
A06/100EK113/03270607.JPG,collared_peccary,A06,39bb57ae-7160-11ec-8060-5cf3706028c2,2020-03-27 14:32:26+00:00,train
A06/101EK113/05160032.JPG,collared_peccary,A06,39bba5fc-7160-11ec-b169-5cf3706028c2,2020-05-16 08:33:19+00:00,train
A06/101EK113/05280106.JPG,collared_peccary,A06,39bbccf3-7160-11ec-8716-5cf3706028c2,2020-05-28 13:17:50+00:00,val
N27/100EK113/01240326.JPG,collared_peccary,N27,396979f3-7160-11ec-84dc-5cf3706028c2,2020-01-24 09:56:59+00:00,train
A06/100EK113/04160750.JPG,collared_peccary,A06,39bb7ec7-7160-11ec-a40d-5cf3706028c2,2020-04-16 09:31:12+00:00,train
A06/100EK113/04120698.JPG,collared_peccary,A06,39bb57c6-7160-11ec-b37b-5cf3706028c2,2020-04-12 18:01:00+00:00,test
N27/101EK113/03170782.JPG,collared_peccary,N27,396a3d6a-7160-11ec-9ac0-5cf3706028c2,2020-03-17 12:55:51+00:00,train
A06/101EK113/05280293.JPG,collared_peccary,A06,39bbccff-7160-11ec-a682-5cf3706028c2,2020-05-28 17:27:18+00:00,train
A06/101EK113/05280114.JPG,collared_peccary,A06,39bbccf4-7160-11ec-a01a-5cf3706028c2,2020-05-28 13:19:09+00:00,train
A06/100EK113/04160741.JPG,collared_peccary,A06,39bb7ec6-7160-11ec-a08a-5cf3706028c2,2020-04-16 09:30:46+00:00,train
A06/100EK113/04100695.JPG,collared_peccary,A06,39bb57c5-7160-11ec-8ccf-5cf3706028c2,2020-04-10 05:58:23+00:00,val
N27/101EK113/03050576.JPG,collared_peccary,N27,396a1661-7160-11ec-8c96-5cf3706028c2,2020-03-05 07:38:33+00:00,test
A06/100EK113/03300640.JPG,collared_peccary,A06,39bb57b5-7160-11ec-b270-5cf3706028c2,2020-03-30 08:49:08+00:00,train
N27/101EK113/03040522.JPG,collared_peccary,N27,396a165a-7160-11ec-9799-5cf3706028c2,2020-03-04 07:18:45+00:00,train
A06/100EK113/04160754.JPG,collared_peccary,A06,39bb7ec8-7160-11ec-853f-5cf3706028c2,2020-04-16 09:32:01+00:00,test
A06/102EK113/06190168.JPG,collared_peccary,A06,39bc4257-7160-11ec-a458-5cf3706028c2,2020-06-19 11:41:06+00:00,train
A06/101EK113/05160026.JPG,collared_peccary,A06,39bba5fb-7160-11ec-ad8a-5cf3706028c2,2020-05-16 08:32:42+00:00,train
A06/100EK113/05040855.JPG,collared_peccary,A06,39bb7ee1-7160-11ec-96b9-5cf3706028c2,2020-05-04 05:59:15+00:00,train
A06/100EK113/04130706.JPG,collared_peccary,A06,39bb57c7-7160-11ec-844b-5cf3706028c2,2020-04-13 06:24:28+00:00,test
A06/101EK113/05280225.JPG,collared_peccary,A06,39bbccfb-7160-11ec-b52a-5cf3706028c2,2020-05-28 14:06:50+00:00,val
N27/101EK113/03040514.JPG,collared_peccary,N27,396a1658-7160-11ec-93a9-5cf3706028c2,2020-03-04 02:29:27+00:00,train
A06/101EK113/05280250.JPG,collared_peccary,A06,39bbccfd-7160-11ec-a142-5cf3706028c2,2020-05-28 17:25:05+00:00,val
A06/101EK113/05280179.JPG,collared_peccary,A06,39bbccf8-7160-11ec-a319-5cf3706028c2,2020-05-28 13:22:53+00:00,train
A06/101EK113/05280163.JPG,collared_peccary,A06,39bbccf6-7160-11ec-94b4-5cf3706028c2,2020-05-28 13:21:21+00:00,train
A06/101EK113/05280105.JPG,collared_peccary,A06,39bbccf2-7160-11ec-b3e9-5cf3706028c2,2020-05-28 13:15:10+00:00,test
A06/101EK113/05280222.JPG,collared_peccary,A06,39bbccfa-7160-11ec-8621-5cf3706028c2,2020-05-28 13:24:58+00:00,val
A06/101EK113/05280287.JPG,collared_peccary,A06,39bbccfe-7160-11ec-8759-5cf3706028c2,2020-05-28 17:26:21+00:00,val
N27/100EK113/01240316.JPG,collared_peccary,N27,396979f1-7160-11ec-9c9f-5cf3706028c2,2020-01-24 09:42:40+00:00,train
A06/100EK113/01230121.JPG,collared_peccary,A06,39bae26f-7160-11ec-998e-5cf3706028c2,2020-01-23 09:43:39+00:00,train
N27/101EK113/03050558.JPG,collared_peccary,N27,396a1660-7160-11ec-a798-5cf3706028c2,2020-03-05 07:37:19+00:00,train
A06/100EK113/03300634.JPG,collared_peccary,A06,39bb57b4-7160-11ec-983f-5cf3706028c2,2020-03-30 08:42:51+00:00,test
A06/101EK113/05280095.JPG,collared_peccary,A06,39bba60d-7160-11ec-8623-5cf3706028c2,2020-05-28 13:14:22+00:00,train
A06/101EK113/05160013.JPG,collared_peccary,A06,39bba5fa-7160-11ec-ae69-5cf3706028c2,2020-05-16 08:32:04+00:00,train
N27/100EK113/01240329.JPG,collared_peccary,N27,396979f4-7160-11ec-9217-5cf3706028c2,2020-01-24 10:00:25+00:00,val
A06/101EK113/05280182.JPG,collared_peccary,A06,39bbccf9-7160-11ec-9392-5cf3706028c2,2020-05-28 13:23:20+00:00,train
A06/100EK113/04140718.JPG,collared_peccary,A06,39bb7ec1-7160-11ec-b5c0-5cf3706028c2,2020-04-14 09:13:08+00:00,train
A06/101EK113/05280311.JPG,collared_peccary,A06,39bbcd01-7160-11ec-8324-5cf3706028c2,2020-05-28 17:28:18+00:00,test
N27/101EK113/03040518.JPG,collared_peccary,N27,396a1659-7160-11ec-b470-5cf3706028c2,2020-03-04 07:17:29+00:00,train
A06/101EK113/05280230.JPG,collared_peccary,A06,39bbccfc-7160-11ec-8e1c-5cf3706028c2,2020-05-28 14:07:13+00:00,train
A06/101EK113/05280139.JPG,collared_peccary,A06,39bbccf5-7160-11ec-a05c-5cf3706028c2,2020-05-28 13:20:22+00:00,train
A06/101EK113/05280172.JPG,collared_peccary,A06,39bbccf7-7160-11ec-a789-5cf3706028c2,2020-05-28 13:21:51+00:00,train
N27/101EK113/03040516.JPG,collared_peccary,N27,396a1658-7160-11ec-93a9-5cf3706028c2,2020-03-04 02:29:29+00:00,train
A06/101EK113/05280116.JPG,collared_peccary,A06,39bbccf5-7160-11ec-a05c-5cf3706028c2,2020-05-28 13:19:22+00:00,train
N27/101EK113/03050548.JPG,collared_peccary,N27,396a165f-7160-11ec-b15d-5cf3706028c2,2020-03-05 07:29:38+00:00,train
A06/100EK113/04120701.JPG,collared_peccary,A06,39bb57c6-7160-11ec-b37b-5cf3706028c2,2020-04-12 18:01:05+00:00,test
